compound,modifier,head,frequency_class
Gebrauchtwagenhandel,Gebrauchtwagen,Handel,20.0
Harfenspiel,Harfe,Spiel,20.0
Grundrezept,grund,Rezept,20.0
Wassergeburt,Wasser,Geburt,20.0
Kulturwert,Kultur,Wert,20.0
Geburtsvorgang,Geburt,Vorgang,20.0
Handlungszwang,Handlung,Zwang,20.0
Massenexekution,Masse,Exekution,20.0
Grundrechtsverletzung,Grundrecht,Verletzung,20.0
Vorratsraum,Vorrat,Raum,20.0
Heimatbasis,Heimat,Basis,20.0
Massenstreik,Masse,Streik,20.0
Verwaltungsweg,Verwaltung,Weg,20.0
Meistersänger,Meister,Sänger,20.0
Geburtstagsüberraschung,Geburtstag,Überraschung,20.0
Nierenfunktion,Niere,Funktion,20.0
Finanzstärke,Finanzen,Stärke,20.0
Finanzszene,Finanzen,Szene,20.0
Menschenherz,Mensch,Herz,20.0
Landesinnenministerium,Land,Innenministerium,20.0
Niedrigzinsphase,Niedrigzins,Phase,20.0
Mannschaftskabine,Mannschaft,Kabine,20.0
Materialeinkauf,Material,Einkauf,20.0
Massenkonsum,Masse,Konsum,20.0
Hilfskredit,Hilfe,Kredit,20.0
Grundrichtung,grund,Richtung,20.0
Meisterschaftschance,Meisterschaft,Chance,20.0
Kühlschiff,kühl,Schiff,20.0
Mannschaftskader,Mannschaft,Kader,20.0
Harfenmusik,Harfe,Musik,20.0
Grußformel,Gruß,Formel,20.0
Maskentheater,Maske,Theater,20.0
Menschentyp,Mensch,Typ,20.0
Menschenkenner,Mensch,Kenner,20.0
Landschaftsfotografie,Landschaft,Fotografie,20.0
Gedächtnisstätte,Gedächtnis,Stätte,20.0
Maschinenwesen,Maschine,wesen,20.0
Meinungswechsel,Meinung,Wechsel,20.0
Vermittlungserfolg,Vermittlung,Erfolg,20.0
Flächenversiegelung,Fläche,Versiegelung,20.0
Kratzbaum,kratzen,Baum,20.0
Hauptgeschäftsstraße,haupt,Geschäftsstraße,20.0
Orchesterarbeit,Orchester,Arbeit,20.0
Werbeexperte,werben,Experte,20.0
Vermittlungsdienst,Vermittlung,Dienst,20.0
Gepäcktransfer,Gepäck,Transfer,20.0
Finanzkollaps,Finanzen,Kollaps,20.0
Weihnachtsbescherung,Weihnachten,Bescherung,20.0
Mannschaftsrennen,Mannschaft,Rennen,20.0
Wiedersehensfeier,Wiedersehen,Feier,20.0
Gummiparagraf,Gummi,Paragraf,20.0
Harmonikaspieler,Harmonika,Spieler,20.0
Meisenknödel,Meise,Knödel,20.0
Finanzmagnat,Finanzen,Magnat,20.0
Neujahrsrede,Neujahr,Rede,20.0
Gedankenblitz,Gedanke,Blitz,20.0
Nilgans,Nil,Gans,20.0
Menschheitsfrage,Menschheit,Frage,20.0
Haselnussstrauch,Haselnuss,Strauch,20.0
Landeserziehungsgeld,Land,Erziehungsgeld,20.0
Landschaftsgemälde,Landschaft,Gemälde,20.0
Mandelblüte,Mandel,Blüte,20.0
Verletzungsfolge,Verletzung,Folge,20.0
Wassersportart,Wasser,Sportart,20.0
Harmoniesucht,Harmonie,Sucht,20.0
Orchesterbesetzung,Orchester,Besetzung,20.0
Gerichtsverfassungsgesetz,Gerichtsverfassung,Gesetz,20.0
Kredithilfe,Kredit,Hilfe,20.0
Landesergebnis,Land,Ergebnis,20.0
Windkraftnutzung,Windkraft,Nutzung,20.0
Mandelauge,Mandel,Auge,20.0
Massenspektrometer,Masse,Spektrometer,20.0
Menschenpaar,Mensch,Paar,20.0
Landeseigentum,Land,Eigentum,20.0
Gepäcknetz,Gepäck,Netz,20.0
Geistererscheinung,Geist,Erscheinung,20.0
Finanzinnovation,Finanzen,Innovation,20.0
Landfrage,Land,Frage,20.0
Kunstgebilde,Kunst,Gebilde,20.0
Konzernunternehmen,Konzern,Unternehmen,20.0
Hauszeitung,Haus,Zeitung,20.0
Harnblase,Harn,Blase,20.0
Menschheitstraum,Menschheit,Traum,20.0
Finanzierungsvolumen,Finanzierung,Volumen,20.0
Gummischlauch,Gummi,Schlauch,20.0
Materialkunde,Material,Kunde,20.0
Felsstück,Fels,Stück,20.0
Orchesterapparat,Orchester,Apparat,20.0
Nitratbelastung,Nitrat,Belastung,20.0
Landeseinrichtung,Land,Einrichtung,20.0
Landschaftsgestalter,Landschaft,Gestalter,20.0
Hauptgeschäftsführung,haupt,Geschäftsführung,20.0
Nisthöhle,nisten,Höhle,20.0
Verwandtenkreis,Verwandte,Kreis,20.0
Felsspalte,Felsen,Spalte,20.0
Oratorienchor,Oratorium,Chor,20.0
Netzwerkkarte,Netzwerk,Karte,20.0
Geldeingang,Geld,Eingang,20.0
Verwandtschaftsbeziehung,Verwandtschaft,Beziehung,20.0
Wassergeflügel,Wasser,Geflügel,20.0
Grundrechtseingriff,Grundrecht,Eingriff,20.0
Gummiring,Gummi,Ring,20.0
Finanzkapitalismus,Finanzen,Kapitalismus,20.0
Konzerttour,Konzert,Tour,20.0
Finanzkasse,Finanzen,Kasse,20.0
Felsplatte,Fels,Platte,20.0
Meistbegünstigung,meiste,Begünstigung,20.0
Geräteausstattung,Gerät,Ausstattung,20.0
Fischgewässer,Fisch,Gewässer,20.0
Videoprojektor,Video,Projektor,20.0
Kratersee,Krater,See,20.0
Weihnachtsbrief,Weihnachten,Brief,20.0
Vorschlagswesen,Vorschlag,Wesen,20.0
Vollmilchschokolade,Vollmilch,Schokolade,20.0
Nikolausfest,Nikolaus,Fest,20.0
Hauptgesprächsthema,haupt,Gesprächsthema,20.0
Felsnase,Fels,Nase,20.0
Finanzmann,Finanzen,Mann,20.0
Geradeauslauf,geradeaus,Lauf,20.0
Orchesterlandschaft,Orchester,Landschaft,20.0
Meisterdenker,Meister,Denker,20.0
Materialfülle,Material,Fülle,20.0
Gummidichtung,Gummi,Dichtung,20.0
Neuansatz,neu,Ansatz,20.0
Fischgräte,Fisch,Gräte,20.0
Kugelfisch,Kugel,Fisch,20.0
Kühltheke,kühl,Theke,20.0
Harmoniegesang,Harmonie,Gesang,20.0
Gerätebau,Gerät,Bau,20.0
Konzertatmosphäre,Konzert,Atmosphäre,20.0
Handlungsraum,Handlung,Raum,20.0
Weihnachtskantate,Weihnachten,Kantate,20.0
Landschaftsführer,Landschaft,Führer,20.0
Grundrechtskatalog,Grundrecht,Katalog,20.0
Finanzplaner,Finanzen,Planer,20.0
Mannschaftsleiter,Mannschaft,Leiter,20.0
Meisterelf,Meister,Elf,20.0
Neugotik,neu,Gotik,20.0
Geldsystem,Geld,System,20.0
Flächennutzungsplanung,Flächennutzung,Planung,20.0
Konzertarena,Konzert,Arena,20.0
Landesflagge,Land,Flagge,20.0
Felspartie,Fels,Partie,20.0
Werbegesellschaft,werben,Gesellschaft,20.0
Fischgeschäft,Fisch,Geschäft,20.0
Gedankenarbeit,Gedanke,Arbeit,20.0
Flächentausch,Fläche,Tausch,20.0
Gelddruckmaschine,Geld,Druckmaschine,20.0
Haselmaus,Hasel,Maus,20.0
Massensport,Masse,Sport,20.0
Orchesterinstrument,Orchester,Instrument,20.0
Neuanfänger,neu,Anfänger,20.0
Nikotinpflaster,Nikotin,Pflaster,20.0
Hilfslehrer,Hilfe,Lehrer,20.0
Meisterausbildung,Meister,Ausbildung,20.0
Weihnachtsbesuch,Weihnachten,Besuch,20.0
Massenversammlung,Masse,Versammlung,20.0
Geldgewinn,Geld,Gewinn,20.0
Organschaden,Organ,Schaden,20.0
Landesfinanzminister,Land,Finanzminister,20.0
Kredithai,Kredit,Hai,20.0
Kunstfotografie,Kunst,Fotografie,20.0
Nikotingenuss,Nikotin,Genuss,20.0
Nikotinkonsum,Nikotin,Konsum,20.0
Weihnachtsbild,Weihnachten,Bild,20.0
Kreditermächtigung,Kredit,Ermächtigung,20.0
Felsplateau,Fels,Plateau,20.0
Handlungsprogramm,Handlung,Programm,20.0
Bezirksstaatsanwalt,Bezirk,Staatsanwalt,21.0
Spieloper,Spiel,Oper,21.0
Bauperiode,Bau,Periode,21.0
Bartenwal,Barte,Wal,21.0
Sendebereich,senden,Bereich,21.0
Sektkühler,Sekt,Kühler,21.0
Inhalteanbieter,Inhalt,Anbieter,21.0
Zensurversuch,Zensur,Versuch,21.0
Spielpädagogik,Spiel,Pädagogik,21.0
Inhaltsanalyse,Inhalt,Analyse,21.0
Sportpaket,Sport,Paket,21.0
Gesetzeswortlaut,Gesetz,Wortlaut,21.0
Marmorsockel,Marmor,Sockel,21.0
Kasernenanlage,Kaserne,Anlage,21.0
Sektkelch,Sekt,Kelch,21.0
Sportpädagogik,Sport,Pädagogik,21.0
Übungsphase,Übung,Phase,21.0
Kieferhöhle,Kiefer,Höhle,21.0
Bauordnungsrecht,Bauordnung,Recht,21.0
Bildgedächtnis,Bild,Gedächtnis,21.0
Wandertrieb,wandern,Trieb,21.0
Wandertruppe,wandern,Truppe,21.0
Marmorstufe,Marmor,Stufe,21.0
Literaturrecherche,Literatur,Recherche,21.0
Kiefernbestand,Kiefer,Bestand,21.0
Baumwolltasche,Baumwolle,Tasche,21.0
Innendesign,innen,Design,21.0
Sendeleitung,senden,Leitung,21.0
Literaturkenner,Literatur,Kenner,21.0
Barkapitalerhöhung,Barkapital,Erhöhung,21.0
Geldhandel,Geld,Handel,21.0
Literaturkanon,Literatur,Kanon,21.0
Bautechnologie,Bau,Technologie,21.0
Bautischler,Bau,Tischler,21.0
Spielfieber,Spiel,Fieber,21.0
Zitatensammlung,Zitat,Sammlung,21.0
Spielfilmproduktion,Spielfilm,Produktion,21.0
Wasserstoffwirtschaft,Wasserstoff,Wirtschaft,21.0
Spielfeldhälfte,Spielfeld,Hälfte,21.0
Gesundheitsschuh,Gesundheit,Schuh,21.0
Zensurbestimmung,Zensur,Bestimmung,21.0
Gesetzeskunde,Gesetz,Kunde,21.0
Wandstück,Wand,Stück,21.0
Gemeinschaftsausgabe,Gemeinschaft,Ausgabe,21.0
Zithermusik,Zither,Musik,21.0
Bargeldzahlung,Bargeld,Zahlung,21.0
Bildmanipulation,Bild,Manipulation,21.0
Spielfassung,Spiel,Fassung,21.0
Beziehungsfrage,Beziehung,Frage,21.0
Massenmensch,Masse,Mensch,21.0
Seitenverhältnis,Seite,Verhältnis,21.0
Barockanlage,Barock,Anlage,21.0
Baustellenzufahrt,Baustelle,Zufahrt,21.0
Ingwerwurzel,Ingwer,Wurzel,21.0
Ultraschalldiagnostik,Ultraschall,Diagnostik,21.0
Barockaltar,Barock,Altar,21.0
Katastrophenschaden,Katastrophe,Schaden,21.0
Wanderungsbilanz,Wanderung,Bilanz,21.0
Beziehungsgefüge,Beziehung,Gefüge,21.0
Löschblatt,löschen,Blatt,21.0
Kreditkartengesellschaft,Kreditkarte,Gesellschaft,21.0
Barmädchen,Bar,Mädchen,21.0
Vogelkopf,Vogel,Kopf,21.0
Bildkarte,Bild,Karte,21.0
Ingenieurwissenschaftler,Ingenieur,Wissenschaftler,21.0
Löscheimer,löschen,Eimer,21.0
Wasserschwall,Wasser,Schwall,21.0
Barkauf,bar,Kauf,21.0
Industriekammer,Industrie,Kammer,21.0
Übungshang,Übung,Hang,21.0
Marktviertel,Markt,Viertel,21.0
Bewusstseinstrübung,Bewusstsein,Trübung,21.0
Zitherspieler,Zither,Spieler,21.0
Haushaltskontrolle,Haushalt,Kontrolle,21.0
Bewusstseinsebene,Bewusstsein,Ebene,21.0
Kriegsfinanzierung,Krieg,Finanzierung,21.0
Literaturforschung,Literatur,Forschung,21.0
Bärenkostüm,Bär,Kostüm,21.0
Literaturform,Literatur,Form,21.0
Markttendenz,Markt,Tendenz,21.0
Bärenzwinger,Bär,Zwinger,21.0
Ultraschallsensor,Ultraschall,Sensor,21.0
Vorparlament,vor,Parlament,21.0
Gemeinschaftsbildung,Gemeinschaft,Bildung,21.0
Seitenlicht,Seite,Licht,21.0
Literaturförderpreis,Literatur,Förderpreis,21.0
Gemeinschaftsdusche,Gemeinschaft,Dusche,21.0
Bildpostkarte,Bild,Postkarte,21.0
Bewohnerzahl,Bewohner,Zahl,21.0
Bewohnerstruktur,Bewohner,Struktur,21.0
Ingenieurverein,Ingenieur,Verein,21.0
Gemeinschaftsbad,Gemeinschaft,Bad,21.0
Bauvariante,Bau,Variante,21.0
Löschtaste,löschen,Taste,21.0
Überanpassung,über,Anpassung,21.0
Marktverhalten,Markt,Verhalten,21.0
Seitenschneider,Seite,Schneider,21.0
Vorortsiedlung,Vorort,Siedlung,21.0
Massenmotorisierung,Masse,Motorisierung,21.0
Bargeldverkehr,Bargeld,Verkehr,21.0
Bewusstseinsstand,Bewusstsein,Stand,21.0
Bildpaar,Bild,Paar,21.0
Innovationsklima,Innovation,Klima,21.0
Gesundheitssituation,Gesundheit,Situation,21.0
Bargeldsumme,Bargeld,Summe,21.0
Marktüberblick,Markt,Überblick,21.0
Spielerzahl,Spieler,Zahl,21.0
Gesetzesformulierung,Gesetz,Formulierung,21.0
Keyboardklang,Keyboard,Klang,21.0
Kreditkartenbesitzer,Kreditkarte,Besitzer,21.0
Zitherspiel,Zither,Spiel,21.0
Wasserstoffexplosion,Wasserstoff,Explosion,21.0
Spielesammlung,Spiel,Sammlung,21.0
Senföl,Senf,Öl,21.0
Barockdichter,Barock,Dichter,21.0
Gesetzesrahmen,Gesetz,Rahmen,21.0
Barocktheater,Barock,Theater,21.0
Bausaison,Bau,Saison,21.0
Bildgröße,Bild,Größe,21.0
Marmorfußboden,Marmor,Fußboden,21.0
Geldschuld,Geld,Schuld,21.0
Bauschule,Bau,Schule,21.0
Sportpreis,Sport,Preis,21.0
Gesundheitspersonal,Gesundheit,Personal,21.0
Baurest,Bau,Rest,21.0
Massengutfrachter,Massengut,Frachter,21.0
Sportprofi,Sport,Profi,21.0
Sendernetz,Sender,Netz,21.0
Sendersuchlauf,Sender,Suchlauf,21.0
Marmorfigur,Marmor,Figur,21.0
Inhaberpapier,Inhaber,Papier,21.0
Bildhaueratelier,Bildhauer,Atelier,21.0
Käseproduzent,Käse,Produzent,21.0
Sendesignal,senden,Signal,21.0
Bezirksfraktion,Bezirk,Fraktion,21.0
Bausoldat,Bau,Soldat,21.0
Kieferchirurgie,Kiefer,Chirurgie,21.0
Gemeindeschule,Gemeinde,Schule,21.0
Bauplastik,Bau,Plastik,21.0
Inhalationsgerät,Inhalation,Gerät,21.0
Gemeindepastor,Gemeinde,Pastor,21.0
Kreditunternehmen,Kredit,Unternehmen,21.0
Bezirksname,Bezirk,Name,21.0
Literaturprojekt,Literatur,Projekt,21.0
Spielmarke,Spiel,Marke,21.0
Bildgegenstand,Bild,Gegenstand,21.0
Geldschwemme,Geld,Schwemme,21.0
Gesetzesvorgabe,Gesetz,Vorgabe,21.0
Innovationsdruck,Innovation,Druck,21.0
Haushaltsmüll,Haushalt,Müll,21.0
Bildgeschehen,Bild,Geschehen,21.0
Sendeplan,senden,Plan,21.0
Kriegsakademie,Krieg,Akademie,21.0
Spiellizenz,spielen,Lizenz,21.0
Lokomotivbau,Lokomotive,Bau,21.0
Literaturproduktion,Literatur,Produktion,21.0
Gesetzesvorbehalt,Gesetz,Vorbehalt,21.0
Gesundheitsplan,Gesundheit,Plan,21.0
Bildhauerklasse,Bildhauer,Klasse,21.0
Massenhaltung,Masse,Haltung,21.0
Marmeladenbrot,Marmelade,Brot,21.0
Baustaub,Bau,Staub,21.0
Lordsiegelbewahrer,Lord,Siegelbewahrer,21.0
Haushuhn,Haus,Huhn,21.0
Literaturmarkt,Literatur,Markt,21.0
Gesundheitsposten,Gesundheit,Posten,21.0
Baustellengelände,Baustelle,Gelände,21.0
Barockgebäude,Barock,Gebäude,21.0
Geldreform,Geld,Reform,21.0
Barockfeuerwerk,Barock,Feuerwerk,21.0
Baustellenlärm,Baustelle,Lärm,21.0
Kindbettfieber,Kindbett,Fieber,21.0
Kreditkarteninhaber,Kreditkarte,Inhaber,21.0
Verzweiflungsakt,Verzweiflung,Akt,21.0
Beziehungsleben,Beziehung,Leben,21.0
Überaktivität,über,Aktivität,21.0
Verwaltungswesen,Verwaltung,wesen,21.0
Kreditvermittlung,Kredit,Vermittlung,21.0
Bildjournalismus,Bild,Journalismus,21.0
Käseprodukt,Käse,Produkt,21.0
Beziehungsstruktur,Beziehung,Struktur,21.0
Lordkanzler,Lord,Kanzler,21.0
Bausparguthaben,bausparen,Guthaben,21.0
Industrieabwasser,Industrie,Abwasser,21.0
Spielkind,Spiel,Kind,21.0
Bildhauerschule,Bildhauer,Schule,21.0
Marmorbruch,Marmor,Bruch,21.0
Zentralkommission,zentral,Kommission,21.0
Spielkartenfabrik,Spielkarte,Fabrik,21.0
Bausparkonto,bausparen,Konto,21.0
Gesundheitspolizei,Gesundheit,Polizei,21.0
Marmorbad,Marmor,Bad,21.0
Vorortgemeinde,Vorort,Gemeinde,21.0
Barockmalerei,Barock,Malerei,21.0
Katastrophenmedizin,Katastrophe,Medizin,21.0
Baustaatssekretär,Bau,Staatssekretär,21.0
Seitenzweig,Seite,Zweig,21.0
Kickstarter,Kick,Starter,21.0
Kriegsabenteuer,Krieg,Abenteuer,21.0
Vogelkonzert,Vogel,Konzert,21.0
Lorbeerwald,Lorbeer,Wald,21.0
Bezirksschule,Bezirk,Schule,21.0
Verwirrtheitszustand,Verwirrtheit,Zustand,21.0
Übungswiese,Übung,Wiese,21.0
Verwandlungsfähigkeit,Verwandlung,Fähigkeit,21.0
Uhrkette,Uhr,Kette,21.0
Haushaltsstruktur,Haushalt,Struktur,21.0
Uferregion,Ufer,Region,21.0
Industriebedarf,Industrie,Bedarf,21.0
Maschinenbaubetrieb,Maschinenbau,Betrieb,21.0
Kieselerde,Kiesel,Erde,21.0
Gesteinsabbau,Gestein,Abbau,21.0
Selbstüberhebung,selbst,Überhebung,21.0
Weltenrichter,Welt,Richter,21.0
Gelegenheitsgedicht,Gelegenheit,Gedicht,21.0
Kriegsdenkmal,Krieg,Denkmal,21.0
Heckrotor,Heck,Rotor,21.0
Spitzenbluse,Spitze,Bluse,21.0
Selbstüberprüfung,selbst,Überprüfung,21.0
Gelegenheitskauf,Gelegenheit,Kauf,21.0
Zinsverbot,Zins,Verbot,21.0
Baufachmesse,Bau,Fachmesse,21.0
Sportbeilage,Sport,Beilage,21.0
Maschinenanlage,Maschine,Anlage,21.0
Kiesboden,Kies,Boden,21.0
Bienenkasten,Biene,Kasten,21.0
Haushaltsstrom,Haushalt,Strom,21.0
Spitzenbedarf,spitzen,Bedarf,21.0
Türsturz,Tür,Sturz,21.0
Bastelspaß,basteln,Spaß,21.0
Baufertigstellung,Bau,Fertigstellung,21.0
Bildanalyse,Bild,Analyse,21.0
Selbstentwurf,selbst,Entwurf,21.0
Gesteinsmehl,Gestein,Mehl,21.0
Lohnkampf,Lohn,Kampf,21.0
Lobbypolitik,Lobby,Politik,21.0
Industriefilm,Industrie,Film,21.0
Maschinenbaubranche,Maschinenbau,Branche,21.0
Inlandsreise,Inland,Reise,21.0
Batterietechnik,Batterie,Technik,21.0
Lochblech,Loch,Blech,21.0
Ufersicherung,Ufer,Sicherung,21.0
Selbstrettung,selbst,Rettung,21.0
Uhrensammlung,Uhr,Sammlung,21.0
Industrieelektroniker,Industrie,Elektroniker,21.0
Inlandsverkehr,Inland,Verkehr,21.0
Uferschwalbe,Ufer,Schwalbe,21.0
Bauerntrick,Bauer,Trick,21.0
Spitzenform,spitzen,Form,21.0
Maschinenzeitalter,Maschine,Zeitalter,21.0
Selbsterneuerung,selbst,Erneuerung,21.0
Selbstsicherheitstraining,Selbstsicherheit,Training,21.0
Batterieladung,Batterie,Ladung,21.0
Bilanzprüfung,Bilanz,Prüfung,21.0
Gesprächsprozess,Gespräch,Prozess,21.0
Selbsterlösung,selbst,Erlösung,21.0
Bauernvolk,Bauer,Volk,21.0
Uferschnepfe,Ufer,Schnepfe,21.0
Kriegsbereitschaft,Krieg,Bereitschaft,21.0
Selbsterkundung,selbst,Erkundung,21.0
Bauernwirtschaft,Bauer,Wirtschaft,21.0
Gesprächspause,Gespräch,Pause,21.0
Industrieerzeugnis,Industrie,Erzeugnis,21.0
Batteriebetrieb,Batterie,Betrieb,21.0
Selbstsuche,Selbst,Suche,21.0
Gestaltungsweise,Gestaltung,Weise,21.0
Bienenweide,Biene,Weide,21.0
Masernepidemie,Masern,Epidemie,21.0
Inlandstourismus,Inland,Tourismus,21.0
Lochfassade,Loch,Fassade,21.0
Maschenweite,Masche,Weite,21.0
Innenski,innen,Ski,21.0
Zentralbücherei,zentral,Bücherei,21.0
Spiralfeder,Spirale,Feder,21.0
Baugenehmigungsbehörde,Baugenehmigung,Behörde,21.0
Heeresführung,Heer,Führung,21.0
Basstölpel,Bass,Tölpel,21.0
Spiralarm,Spirale,Arm,21.0
Lohnraub,Lohn,Raub,21.0
Sportfahrer,Sport,Fahrer,21.0
Bassspiel,Bass,Spiel,21.0
Gesprächsfähigkeit,Gespräch,Fähigkeit,21.0
Lizenzkosten,Lizenz,Kosten,21.0
Basssaite,Bass,Saite,21.0
Kreditlimit,Kredit,Limit,21.0
Bassposaune,Bass,Posaune,21.0
Haushaltssicherung,Haushalt,Sicherung,21.0
Maßangabe,Maß,Angabe,21.0
Selbstverschulden,selbst,Verschulden,21.0
Spionageroman,Spionage,Roman,21.0
Selbstversenkung,selbst,Versenkung,21.0
Bildbeitrag,Bild,Beitrag,21.0
Selbstbezug,selbst,Bezug,21.0
Spionagering,Spionage,Ring,21.0
Gesundheitsaufklärung,Gesundheit,Aufklärung,21.0
Sportfestival,Sport,Festival,21.0
Sportfilm,Sport,Film,21.0
Spionagenetz,Spionage,Netz,21.0
Spionagegeschichte,Spionage,Geschichte,21.0
Spionagefilm,Spionage,Film,21.0
Bibliothekswissenschaft,Bibliothek,Wissenschaft,21.0
Selbstentmachtung,selbst,Entmachtung,21.0
Selbstverlust,Selbst,Verlust,21.0
Bienenart,Biene,Art,21.0
Bildästhetik,Bild,Ästhetik,21.0
Lohnkonto,Lohn,Konto,21.0
Sportbootfahrer,Sportboot,Fahrer,21.0
Lizenzverfahren,Lizenz,Verfahren,21.0
Gesprächskanal,Gespräch,Kanal,21.0
Uferlinie,Ufer,Linie,21.0
Gesprächsgegenstand,Gespräch,Gegenstand,21.0
Sportbrille,Sport,Brille,21.0
Baufreiheit,Bau,Freiheit,21.0
Lizenzträger,Lizenz,Träger,21.0
Kassettendeck,Kassette,Deck,21.0
Spirituosenmarkt,Spirituose,Markt,21.0
Bastelfreund,basteln,Freund,21.0
Spirituosenindustrie,Spirituose,Industrie,21.0
Bildaufzeichnung,Bild,Aufzeichnung,21.0
Bienengift,Biene,Gift,21.0
Selbstverherrlichung,Selbst,Verherrlichung,21.0
Bildatlas,Bild,Atlas,21.0
Bienenfresser,Biene,Fresser,21.0
Gesprächsform,Gespräch,Form,21.0
Maskenträger,Maske,Träger,21.0
Lizenzsystem,Lizenz,System,21.0
Spiralnebel,Spirale,Nebel,21.0
Massagegerät,Massage,Gerät,21.0
Kassenabrechnung,Kasse,Abrechnung,21.0
Sportdisziplin,Sport,Disziplin,21.0
Selbstdeutung,selbst,Deutung,21.0
Basstuba,Bass,Tuba,21.0
Spiralgalaxie,Spirale,Galaxie,21.0
Sportentwicklung,Sport,Entwicklung,21.0
Bastelbuch,basteln,Buch,21.0
Sportanzug,Sport,Anzug,21.0
Gesprächstechnik,Gespräch,Technik,21.0
Innenreinigung,innen,Reinigung,21.0
Gelenkwelle,Gelenk,Welle,21.0
Wasserstoffkern,Wasserstoff,Kern,21.0
Baudatum,Bau,Datum,21.0
Gelenkkapsel,Gelenk,Kapsel,21.0
Bauchfellentzündung,Bauchfell,Entzündung,21.0
Biergartenwetter,Biergarten,Wetter,21.0
Löffelente,Löffel,Ente,21.0
Vogelfamilie,Vogel,Familie,21.0
Biergartensaison,Biergarten,Saison,21.0
Maschinenlärm,Maschine,Lärm,21.0
Spitzhut,spitz,Hut,21.0
Selbstkorrektur,selbst,Korrektur,21.0
Weltschachbund,Welt,Schachbund,21.0
Baudenkmalpflege,Baudenkmal,Pflege,21.0
Spitzenquote,spitzen,Quote,21.0
Maschinenelement,Maschine,Element,21.0
Baudurchführung,Bau,Durchführung,21.0
Kassenrezept,Kasse,Rezept,21.0
Gestaltungsmerkmal,Gestaltung,Merkmal,21.0
Selbstnutzung,selbst,Nutzung,21.0
Bierschinken,Bier,Schinken,21.0
Selbstisolierung,selbst,Isolierung,21.0
Haushaltstechnik,Haushalt,Technik,21.0
Bauensemble,Bau,Ensemble,21.0
Bauentwurf,Bau,Entwurf,21.0
Bauepoche,Bau,Epoche,21.0
Kassengestell,Kasse,Gestell,21.0
Maschinenöl,Maschine,Öl,21.0
Selbstoffenbarung,Selbst,Offenbarung,21.0
Bauerlaubnis,Bau,Erlaubnis,21.0
Bierschaum,Bier,Schaum,21.0
Selbstopfer,selbst,Opfer,21.0
Bauchgurt,Bauch,Gurt,21.0
Gelenkknorpel,Gelenk,Knorpel,21.0
Bauchoperation,Bauch,Operation,21.0
Gestaltungsfrage,Gestaltung,Frage,21.0
Kassenpersonal,Kasse,Personal,21.0
Bierhumpen,Bier,Humpen,21.0
Bauchschnitt,Bauch,Schnitt,21.0
Gelenkschaden,Gelenk,Schaden,21.0
Bierkutscher,Bier,Kutscher,21.0
Innendurchmesser,innen,Durchmesser,21.0
Kassenpraxis,Kasse,Praxis,21.0
Vogelbeerbaum,Vogelbeere,Baum,21.0
Spitzentemperatur,spitzen,Temperatur,21.0
Logistikexperte,Logistik,Experte,21.0
Zirkusarena,Zirkus,Arena,21.0
Bierhersteller,Bier,Hersteller,21.0
Kiesstrand,Kies,Strand,21.0
Ufervegetation,Ufer,Vegetation,21.0
Logistikkette,Logistik,Kette,21.0
Gestaltungsfreiraum,Gestaltung,Freiraum,21.0
Weltseele,Welt,Seele,21.0
Logistikkosten,Logistik,Kosten,21.0
Logenbruder,Loge,Bruder,21.0
Spitzenunternehmen,spitzen,Unternehmen,21.0
Bierleiche,Bier,Leiche,21.0
Bauchspiegelung,Bauch,Spiegelung,21.0
Maschinenkanone,Maschine,Kanone,21.0
Bauchtänzer,Bauch,Tänzer,21.0
Gestaltungsform,Gestaltung,Form,21.0
Zirkusatmosphäre,Zirkus,Atmosphäre,21.0
Bauchwand,Bauch,Wand,21.0
Zirkusbesuch,Zirkus,Besuch,21.0
Vogelbestand,Vogel,Bestand,21.0
Kreditmöglichkeit,Kredit,Möglichkeit,21.0
Selbsthypnose,selbst,Hypnose,21.0
Spitzennote,spitzen,Note,21.0
Lohndiktat,Lohn,Diktat,21.0
Kasseneinnahme,Kasse,Einnahme,21.0
Bauaufwand,bauen,Aufwand,21.0
Zentralbanksystem,Zentralbank,System,21.0
Gestaltungsvariante,Gestaltung,Variante,21.0
Maschinensprache,Maschine,Sprache,21.0
Kassenbrille,Kasse,Brille,21.0
Kassenschlange,Kasse,Schlange,21.0
Bauernküche,Bauer,Küche,21.0
Bauernkultur,Bauer,Kultur,21.0
Maschinensteuerung,Maschine,Steuerung,21.0
Innenausstatter,innen,Ausstatter,21.0
Maschinenstürmer,Maschine,Stürmer,21.0
Kiesfläche,Kies,Fläche,21.0
Spontanheilung,spontan,Heilung,21.0
Sportakademie,Sport,Akademie,21.0
Lochmuster,Loch,Muster,21.0
Wasserstofftank,Wasserstoff,Tank,21.0
Kassenschublade,Kasse,Schublade,21.0
Bilanzierungsvorschrift,Bilanzierung,Vorschrift,21.0
Innenraumluft,Innenraum,Luft,21.0
Bilanzjahr,Bilanz,Jahr,21.0
Gemäldezyklus,Gemälde,Zyklus,21.0
Spitzenhöschen,Spitze,Höschen,21.0
Bauakte,bauen,Akte,21.0
Gemarkungsfläche,Gemarkung,Fläche,21.0
Gesprächsverhalten,Gespräch,Verhalten,21.0
Bauernpaar,Bauer,Paar,21.0
Bauabschluss,Bau,Abschluss,21.0
